type_id	top_group	material_family	standard_name	classification_key	definition	includes	excludes	governance_status	revision	source_hash	prompt_version	generator_model	reviewer_model	required_attribute_keys	sku_count	unsafe_reason
MT-393522BDEB38	清洁办公后勤	清洁工具	棉布	清洁办公后勤|清洁工具|棉布	棉布 的标准物料类型；分类层级为 清洁办公后勤 / 清洁工具。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	0e5df158a46b695af22726233e041893fc2427cf7a54a514c19cb419d7212c78	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification	1	
MT-9DEEC1667DAA	清洁办公后勤	清洁工具	烟灰桶	清洁办公后勤|清洁工具|烟灰桶	烟灰桶 的标准物料类型；分类层级为 清洁办公后勤 / 清洁工具。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	5e6f7784609013590e6b3d1a9ebaaf4c4ed494758f58d36d1950666c5ec41977	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	size,material	2	
MT-D0A4F0338FF9	清洁办公后勤	清洁工具	玻璃刮	清洁办公后勤|清洁工具|玻璃刮	玻璃刮 的标准物料类型；分类层级为 清洁办公后勤 / 清洁工具。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	612cc61073d74dca798d9739f1d51d24ebfef335f5a394b3889cc5b529ed3f7d	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,刮条材质	1	
MT-8C47111B4ED7	清洁办公后勤	清洁工具	白布	清洁办公后勤|清洁工具|白布	白布 的标准物料类型；分类层级为 清洁办公后勤 / 清洁工具。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	f1338b217e4cf0196349d22288d502679438c53be28c0c7cbc57ed18ee12aa3b	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	material	1	
MT-3B41136362FB	清洁办公后勤	清洁工具	钢丝球	清洁办公后勤|清洁工具|钢丝球	钢丝球 的标准物料类型；分类层级为 清洁办公后勤 / 清洁工具。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	db7411983aab11667229d425e142b20152c90c616514cb06c345967b0ed0b30a	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,material	1	
MT-799E958401BE	清洁办公后勤	清洁用品	垃圾袋	清洁办公后勤|清洁用品|垃圾袋	垃圾袋 的标准物料类型；分类层级为 清洁办公后勤 / 清洁用品。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	5455cdf66d6a1e4b97de8f598e744b8fb6aba47c4ab0483abe1135ac9169ea54	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,size,thickness,color	5	
MT-24852E73F8D1	清洁办公后勤	清洁用品	木屑	清洁办公后勤|清洁用品|木屑	木屑 的标准物料类型；分类层级为 清洁办公后勤 / 清洁用品。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	74eca973e7a041a186f8e2caa1aea3a61a207c47f991c99cea35d9a2e4d4b234	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification	1	
MT-8B327FDEA26D	清洁办公后勤	清洁用品	棉签	清洁办公后勤|清洁用品|棉签	棉签 的标准物料类型；分类层级为 清洁办公后勤 / 清洁用品。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	b05a145f5192588f6f43ed613d9b208a05a9a5d73ee6f36fe8e269f41d18d8cb	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,包装数量,头型	1	
MT-6F69B2153999	清洁办公后勤	清洁用品	洁厕剂	清洁办公后勤|清洁用品|洁厕剂	洁厕剂 的标准物料类型；分类层级为 清洁办公后勤 / 清洁用品。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	3eceed1f474317b687098396038b94eb54066ad602ca3963640b8f85518f7db2	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,capacity	1	
MT-4B4A5277BC40	清洁办公后勤	清洁用品	洗洁精	清洁办公后勤|清洁用品|洗洁精	洗洁精 的标准物料类型；分类层级为 清洁办公后勤 / 清洁用品。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	38b54c604415851cfbf997103bc84b46b476605a803f95627cf5280b2332cec2	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,capacity	4	
MT-D4E9D3A350D9	清洁办公后勤	生活后勤	冰块	清洁办公后勤|生活后勤|冰块	冰块 的标准物料类型；分类层级为 清洁办公后勤 / 生活后勤。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	f4a5409cf2f0392031b2a389da22e6507fc4450e95bbd87fe5c3a6fdfb83263c	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,weight	1	
MT-E21BE836D67A	清洁办公后勤	生活后勤	凳子	清洁办公后勤|生活后勤|凳子	凳子 的标准物料类型；分类层级为 清洁办公后勤 / 生活后勤。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	6166f4c6f259c2954b6ba8ea86c8083fece6a76ccd898fd2d792c665604df13d	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	material,特征	1	
MT-73BDB3C6ADA5	清洁办公后勤	生活后勤	办公桌	清洁办公后勤|生活后勤|办公桌	办公桌 的标准物料类型；分类层级为 清洁办公后勤 / 生活后勤。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	d31a56d30d027bf841de6033626846c18fefbec75cb260d5b7ec0686e21fe009	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	size,material	2	
MT-7D62591959B8	清洁办公后勤	生活后勤	办公椅	清洁办公后勤|生活后勤|办公椅	办公椅 的标准物料类型；分类层级为 清洁办公后勤 / 生活后勤。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	3dcb39e9ffdd77e779c5a951852c403424405e5975d451ab2efd8743d6d33e96	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	material,brand	1	
MT-EA684FB90EBE	清洁办公后勤	生活后勤	双层床	清洁办公后勤|生活后勤|双层床	双层床 的标准物料类型；分类层级为 清洁办公后勤 / 生活后勤。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	b86991a2dc681ff66a152e7c2a3351662a86e377e22d61b31303606c7601d1f1	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,size,material,结构	1	
MT-AC52F630752E	清洁办公后勤	生活后勤	圆桌	清洁办公后勤|生活后勤|圆桌	圆桌 的标准物料类型；分类层级为 清洁办公后勤 / 生活后勤。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	84c6449ace337af2f81eed0da7b8e5180312b22518c6d9b94234bcdf431ab2ed	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	diameter,material,结构	1	
MT-69E0DB94D711	清洁办公后勤	生活后勤	床品四件套	清洁办公后勤|生活后勤|床品四件套	床品四件套 的标准物料类型；分类层级为 清洁办公后勤 / 生活后勤。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	1a3afa28ab1f4e1ac28c82ddfac3051fa05b9ab46890f57ca22844d1227ee7c1	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	material,床尺寸	1	
MT-01B4F8AD6C13	清洁办公后勤	生活后勤	床垫	清洁办公后勤|生活后勤|床垫	床垫 的标准物料类型；分类层级为 清洁办公后勤 / 生活后勤。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	16f74decf461be4262d6abeb732d0fa96fbc08f70212bb9a097025a8512a5e38	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	size,material	1	
MT-158DB247A2E3	清洁办公后勤	生活后勤	拖鞋	清洁办公后勤|生活后勤|拖鞋	拖鞋 的标准物料类型；分类层级为 清洁办公后勤 / 生活后勤。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	cf54af5ff31d77121610cdb5497bd6208f4253bb041c0639b42a28363a13e829	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	material,尺码	1	
MT-25436426AC05	清洁办公后勤	生活后勤	方凳	清洁办公后勤|生活后勤|方凳	方凳 的标准物料类型；分类层级为 清洁办公后勤 / 生活后勤。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	459e7bae2d18b02a5c75d6af1d968c132701522eeaffcd685995e4903a194d4d	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,material,规格/尺寸	1	
MT-CFD0ED71FF97	清洁办公后勤	生活后勤	方桌	清洁办公后勤|生活后勤|方桌	方桌 的标准物料类型；分类层级为 清洁办公后勤 / 生活后勤。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	34630ed055eb194239cea6fd86dd66508c6878e9f50c706765206f20e8ede682	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	size,material	1	
MT-6BB1781D9CDB	清洁办公后勤	生活后勤	枕头	清洁办公后勤|生活后勤|枕头	枕头 的标准物料类型；分类层级为 清洁办公后勤 / 生活后勤。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	50adbb2b52d73f2af0ef39f7534e2e7b6d7da7e616dbb9933213c1d3c405342c	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	size,material	1	
MT-B548A4F432D3	清洁办公后勤	生活后勤	桶装水抽水器	清洁办公后勤|生活后勤|桶装水抽水器	桶装水抽水器 的标准物料类型；分类层级为 清洁办公后勤 / 生活后勤。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	29872d981a3a2077cb5d2b8b04752a5eec069d5c23a084f79c352834ccfa005f	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	brand,配置,驱动	2	
MT-E026C6A75652	清洁办公后勤	生活后勤	毛巾	清洁办公后勤|生活后勤|毛巾	毛巾 的标准物料类型；分类层级为 清洁办公后勤 / 生活后勤。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	c67b19d83dde2eb54d98d4d7340170a056e5f23721a7d4bf8f1ee7e76bfd6fd9	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,material,规格/尺寸	1	
MT-3410A61B004F	清洁办公后勤	生活后勤	水壶	清洁办公后勤|生活后勤|水壶	水壶 的标准物料类型；分类层级为 清洁办公后勤 / 生活后勤。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	0c596c4549891d0a15fcc4f3ee72fc754bbbcdb3e4412ac0edb64b8ff7394dfb	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	material,capacity	1	
MT-118AD8CEB084	清洁办公后勤	生活后勤	沐浴露	清洁办公后勤|生活后勤|沐浴露	沐浴露 的标准物料类型；分类层级为 清洁办公后勤 / 生活后勤。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	e49e1ca25f0ff9c6e19f6972fe9cb625db9d8a203f4ce345751e5521dde947a9	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,capacity,类型	1	
MT-1A79DCF4FC34	清洁办公后勤	生活后勤	洗发露	清洁办公后勤|生活后勤|洗发露	洗发露 的标准物料类型；分类层级为 清洁办公后勤 / 生活后勤。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	2f67db4b20d55829512cda6c853d82d04eaa0518d0208ebe035eccba111ae7b2	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,capacity,brand	1	
