raw_name,standard_name,specification,unit,item_group_key
进口电机加药泵配减速机,进口电机加药泵配减速机,进口电机加药泵配减速机,套,consumable
进口电磁阀2622200,进口电磁阀2622200,进口电磁阀2622200,只,consumable
进口门锁,进口门锁,进口门锁,套,consumable
进口高帮劳保鞋,进口高帮劳保鞋,进口高帮劳保鞋,双,consumable
送双快水泥运费160,送双快水泥运费160,送双快水泥运费160,项,consumable
送密封胶运费,送密封胶运费,送密封胶运费,项,consumable
送检22钢筋接头,送检22钢筋接头,送检22钢筋接头,Nos,consumable
送检42.5微膨胀水泥,送检42.5微膨胀水泥,送检42.5微膨胀水泥,Kg,consumable
送模板运费180元,送模板运费180元,送模板运费180元,项,consumable
送水桶,送水桶,送水桶,项,consumable
送电机运份一次130元,送电机运份一次130元,送电机运份一次130元,项,consumable
送管道泵运费一次110元,送管道泵运费一次110元,送管道泵运费一次110元,项,consumable
送胶管运费,送胶管运费,送胶管运费,项,consumable
透明PC板1m*1.5m*3mm,透明PC板1m*1.5m*3mm,透明PC板1m*1.5m*3mm,块,consumable
透明PC板400*600*3m,透明PC板400*600*3m,透明PC板400*600*3m,块,consumable
透明收纳箱80L,透明收纳箱80L,透明收纳箱80L,Nos,consumable
透明电笔,透明电笔,透明电笔,Nos,consumable
透明硅晶板0.8m*0.45m*0.05m,透明硅晶板0.8m*0.45m*0.05m,透明硅晶板0.8m*0.45m*0.05m,块,consumable
透明缠绕膜50cm*5KG,透明缠绕膜50cm*5KG,透明缠绕膜50cm*5KG,Nos,consumable
透明胶布100米,透明胶布100米,透明胶布100米,Nos,consumable
透明胶带,透明胶带,透明胶带,卷,consumable
透明胶带切割器,透明胶带切割器,透明胶带切割器,Nos,consumable
透明防护眼镜,透明防护眼镜,透明防护眼镜,付,consumable
通丝14*700,通丝14*700,通丝14*700,只,consumable
通开铜挂锁,通开铜挂锁,通开铜挂锁,Nos,consumable
通针,通针,通针,合,consumable
道康宁玻璃胶,道康宁玻璃胶,道康宁玻璃胶,支,consumable
道轨,道轨,道轨,根,consumable
道达尔46#机油20升,道达尔46#机油20升,道达尔46#机油20升,桶,consumable
遥控挂壁风扇,遥控挂壁风扇,遥控挂壁风扇,台,consumable
配电柜,配电柜,配电柜,台,consumable
配钥匙,配钥匙,配钥匙,把,consumable
重型6联管夹,重型6联管夹,重型6联管夹,组,consumable
重型管夹36,重型管夹36,重型管夹36,只,consumable
重型高压接头36*2,重型高压接头36*2,重型高压接头36*2,只,consumable
重油污清洗剂,重油污清洗剂,重油污清洗剂,Kg,consumable
重油污除污剂30KG,重油污除污剂30KG,重油污除污剂30KG,桶,consumable
重灭火器箱子,重灭火器箱子,重灭火器箱子,Nos,consumable
金刚磨片,金刚磨片,金刚磨片,Nos,consumable
金利虎切割片,金利虎切割片,金利虎切割片,片,consumable
金利虎磨光片,金利虎磨光片,金利虎磨光片,盒,consumable
金属固定扣件,金属固定扣件,金属固定扣件,Nos,consumable
金属测绳,金属测绳,金属测绳,米,consumable
金属电缆防水接头M50*1.5,金属电缆防水接头M50*1.5,金属电缆防水接头M50*1.5,只,consumable
金属软管,金属软管,金属软管,Nos,consumable
金属高压水枪,金属高压水枪,金属高压水枪,支,consumable
金立克切割片,金立克切割片,金立克切割片,片,consumable
釜头,釜头,釜头,把,consumable
针筒,针筒,针筒,Nos,consumable
钢丝刷,钢丝刷,钢丝刷,Nos,consumable
钢丝刷,钢丝刷,钢丝刷,支,consumable
钢丝球,钢丝球,钢丝球,Nos,consumable
钢丝绳Φ20*6m,钢丝绳Φ20*6m,钢丝绳Φ20*6m,根,consumable
钢丝绳扣6,钢丝绳扣6,钢丝绳扣6,只,consumable
钢丝绳扣8,钢丝绳扣8,钢丝绳扣8,只,consumable
钢丝绳运费96元,钢丝绳运费96元,钢丝绳运费96元,项,consumable
钢丝绳铝扣,钢丝绳铝扣,钢丝绳铝扣,Nos,consumable
钢刷,钢刷,钢刷,只,consumable
钢刷,钢刷,钢刷,把,consumable
钢筋接盖子,钢筋接盖子,钢筋接盖子,Nos,consumable
钢钉25mm,钢钉25mm,钢钉25mm,盒,consumable
钢销14mm*1m,钢销14mm*1m,钢销14mm*1m,根,consumable
钨钢钻头10厘,钨钢钻头10厘,钨钢钻头10厘,支,consumable
钨钢钻头12厘,钨钢钻头12厘,钨钢钻头12厘,支,consumable
钨钢钻头16厘,钨钢钻头16厘,钨钢钻头16厘,支,consumable
钨钢钻头8厘,钨钢钻头8厘,钨钢钻头8厘,支,consumable
钻头,钻头,钻头,Nos,consumable
钻头Φ14*150,钻头Φ14*150,钻头Φ14*150,支,consumable
钻尾螺丝,钻尾螺丝,钻尾螺丝,合,consumable
钻尾螺丝60mm,钻尾螺丝60mm,钻尾螺丝60mm,盒,consumable
钻尾螺丝M5.5*80大盒,钻尾螺丝M5.5*80大盒,钻尾螺丝M5.5*80大盒,盒,consumable
铁丝,铁丝,铁丝,Kg,consumable
铁丝12#,铁丝12#,铁丝12#,Kg,consumable
铁丝14#,铁丝14#,铁丝14#,Kg,consumable
铁打1.5寸,铁打1.5寸,铁打1.5寸,Kg,consumable
铁打2.5寸,铁打2.5寸,铁打2.5寸,Kg,consumable
铁撬柄,铁撬柄,铁撬柄,支,consumable
铁柄钢丝刷,铁柄钢丝刷,铁柄钢丝刷,Nos,consumable
铁灰斗,铁灰斗,铁灰斗,Nos,consumable
铁红油漆,铁红油漆,铁红油漆,桶,consumable
铁红调和漆,铁红调和漆,铁红调和漆,桶,consumable
铁红防锈漆,铁红防锈漆,铁红防锈漆,桶,consumable
铁锹,铁锹,铁锹,支,consumable
铁锹柄,铁锹柄,铁锹柄,Nos,consumable
铁锹柄,铁锹柄,铁锹柄,支,consumable
铆钉,铆钉,铆钉,合,consumable
铜内丝管接20,铜内丝管接20,铜内丝管接20,只,consumable
铜塞尺,铜塞尺,铜塞尺,Nos,consumable
铜导电嘴45*12,铜导电嘴45*12,铜导电嘴45*12,Nos,consumable
铜小便器感应器,铜小便器感应器,铜小便器感应器,套,consumable
铜挂锁,铜挂锁,铜挂锁,Nos,consumable
铜接头120平方,铜接头120平方,铜接头120平方,只,consumable
铜接头150平方,铜接头150平方,铜接头150平方,只,consumable
铜接头185平方,铜接头185平方,铜接头185平方,只,consumable
铜接头70平方,铜接头70平方,铜接头70平方,只,consumable
铜接头95平方,铜接头95平方,铜接头95平方,只,consumable
铜接线端子,铜接线端子,铜接线端子,只,consumable
铜转接头,铜转接头,铜转接头,Nos,consumable
铜锁,铜锁,铜锁,把,consumable
铝合金,铝合金,铝合金,Nos,consumable
铝合金Φ100变65组合枪头,铝合金Φ100变65组合枪头,铝合金Φ100变65组合枪头,套,consumable
铝合金快速接头DN50,铝合金快速接头DN50,铝合金快速接头DN50,套,consumable
铝合金断桥铝门锁,铝合金断桥铝门锁,铝合金断桥铝门锁,套,consumable
铝合金消防接头Φ80,铝合金消防接头Φ80,铝合金消防接头Φ80,套,consumable
铝钉,铝钉,铝钉,合,consumable
铲刀,铲刀,铲刀,把,consumable
链条扳手,链条扳手,链条扳手,Nos,consumable
锂电池,锂电池,锂电池,块,consumable
锂电池电钻,锂电池电钻,锂电池电钻,台,consumable
锐锋刀片,锐锋刀片,锐锋刀片,盒,consumable
锰钢链条22mm,锰钢链条22mm,锰钢链条22mm,米,consumable
镀锌4分内丝直接头,镀锌4分内丝直接头,镀锌4分内丝直接头,只,consumable
镀锌三通2寸,镀锌三通2寸,镀锌三通2寸,只,consumable
镀锌三通3寸,镀锌三通3寸,镀锌三通3寸,只,consumable
镀锌三通6分,镀锌三通6分,镀锌三通6分,只,consumable
镀锌内丝弯头2寸,镀锌内丝弯头2寸,镀锌内丝弯头2寸,只,consumable
镀锌内丝弯头3寸,镀锌内丝弯头3寸,镀锌内丝弯头3寸,只,consumable
镀锌内丝弯头4分,镀锌内丝弯头4分,镀锌内丝弯头4分,只,consumable
镀锌内丝直接2寸,镀锌内丝直接2寸,镀锌内丝直接2寸,只,consumable
镀锌内丝直接6分,镀锌内丝直接6分,镀锌内丝直接6分,只,consumable
镀锌内丝直接头2寸,镀锌内丝直接头2寸,镀锌内丝直接头2寸,只,consumable
镀锌内丝直接头3寸,镀锌内丝直接头3寸,镀锌内丝直接头3寸,只,consumable
镀锌十字测钉,镀锌十字测钉,镀锌十字测钉,Nos,consumable
镀锌外丝六角直接2寸,镀锌外丝六角直接2寸,镀锌外丝六角直接2寸,只,consumable
镀锌外丝直接1寸*100mm,镀锌外丝直接1寸*100mm,镀锌外丝直接1寸*100mm,只,consumable
镀锌外丝直接2寸,镀锌外丝直接2寸,镀锌外丝直接2寸,只,consumable
镀锌外丝直接2寸/150mm,镀锌外丝直接2寸/150mm,镀锌外丝直接2寸/150mm,只,consumable
镀锌外丝直接4分,镀锌外丝直接4分,镀锌外丝直接4分,只,consumable
镀锌外丝直接6分*100mm,镀锌外丝直接6分*100mm,镀锌外丝直接6分*100mm,只,consumable
镀锌外丝直接头2寸,镀锌外丝直接头2寸,镀锌外丝直接头2寸,只,consumable
镀锌外丝直接头3寸,镀锌外丝直接头3寸,镀锌外丝直接头3寸,只,consumable
镀锌大小头1寸/6分,镀锌大小头1寸/6分,镀锌大小头1寸/6分,只,consumable
镀锌平垫m8,镀锌平垫m8,镀锌平垫m8,只,consumable
镀锌弯头2寸,镀锌弯头2寸,镀锌弯头2寸,只,consumable
镀锌弯头6分,镀锌弯头6分,镀锌弯头6分,只,consumable
镀锌接地桩18*1m带螺丝,镀锌接地桩18*1m带螺丝,镀锌接地桩18*1m带螺丝,根,consumable
镀锌方管3*3*3,镀锌方管3*3*3,镀锌方管3*3*3,米,consumable
镀锌方钢,镀锌方钢,镀锌方钢,米,consumable
镀锌板1m*2m*0.05m,镀锌板1m*2m*0.05m,镀锌板1m*2m*0.05m,张,consumable
镀锌膨胀钩M12*125,镀锌膨胀钩M12*125,镀锌膨胀钩M12*125,只,consumable
镀锌膨胀钩M16*130,镀锌膨胀钩M16*130,镀锌膨胀钩M16*130,只,consumable
镀锌花兰扣m14,镀锌花兰扣m14,镀锌花兰扣m14,只,consumable
镀锌花兰螺丝m14*350,镀锌花兰螺丝m14*350,镀锌花兰螺丝m14*350,只,consumable
镀锌螺丝M12*30,镀锌螺丝M12*30,镀锌螺丝M12*30,套,consumable
镀锌角铁40*40,镀锌角铁40*40,镀锌角铁40*40,米,consumable
镀锌钢丝绳Φ12,镀锌钢丝绳Φ12,镀锌钢丝绳Φ12,米,consumable
镀锌骑马卡Φ200,镀锌骑马卡Φ200,镀锌骑马卡Φ200,Nos,consumable
镂空数字漆模0-9,镂空数字漆模0-9,镂空数字漆模0-9,套,consumable
镇流器,镇流器,镇流器,Nos,consumable
长城齿轮油18L,长城齿轮油18L,长城齿轮油18L,桶,consumable
长胶手套,长胶手套,长胶手套,Nos,consumable
闪光蜂鸣器,闪光蜂鸣器,闪光蜂鸣器,套,consumable
闭门器,闭门器,闭门器,Nos,consumable
闭门器大,闭门器大,闭门器大,Nos,consumable
闭门器大,闭门器大,闭门器大,套,consumable
防冻保温棉Φ50,防冻保温棉Φ50,防冻保温棉Φ50,根,consumable
防水套合,防水套合,防水套合,Nos,consumable
防水开关,防水开关,防水开关,Nos,consumable
防水盒,防水盒,防水盒,Nos,consumable
防水网线接头连接,防水网线接头连接,防水网线接头连接,Nos,consumable
防水网络对接头,防水网络对接头,防水网络对接头,Nos,consumable
防水配电箱,防水配电箱,防水配电箱,Nos,consumable
防滑胶垫,防滑胶垫,防滑胶垫,平方,consumable
防火涂层测厚仪,防火涂层测厚仪,防火涂层测厚仪,台,consumable
防爆消防水带Φ80,防爆消防水带Φ80,防爆消防水带Φ80,米,consumable
防爆耐磨水带DN50,防爆耐磨水带DN50,防爆耐磨水带DN50,米,consumable
防盗门锁不锈钢,防盗门锁不锈钢,防盗门锁不锈钢,Nos,consumable
防锈型管钳600,防锈型管钳600,防锈型管钳600,支,consumable
阻燃地板革6m*2.5m,阻燃地板革6m*2.5m,阻燃地板革6m*2.5m,㎡,consumable
阻燃挤塑板2.2m*0.6m*0.05m*64块,阻燃挤塑板2.2m*0.6m*0.05m*64块,阻燃挤塑板2.2m*0.6m*0.05m*64块,平方,consumable
阻燃挤塑板2.2m*0.6m*0.1m*116块,阻燃挤塑板2.2m*0.6m*0.1m*116块,阻燃挤塑板2.2m*0.6m*0.1m*116块,平方,consumable
阻燃防火棉,阻燃防火棉,阻燃防火棉,平方,consumable
除胶剂,除胶剂,除胶剂,瓶,consumable
陶喜除锈剂450mL,陶喜除锈剂450mL,陶喜除锈剂450mL,瓶,consumable
雄狮钢卷尺100m,雄狮钢卷尺100m,雄狮钢卷尺100m,只,consumable
雨虹高倍发泡胶,雨虹高倍发泡胶,雨虹高倍发泡胶,支,consumable
雨鞋41 42 43码,雨鞋41 42 43码,雨鞋41 42 43码,双,consumable
雷士36V120珠灯带LED,雷士36V120珠灯带LED,雷士36V120珠灯带LED,米,consumable
青三和喷漆绿色,青三和喷漆绿色,青三和喷漆绿色,瓶,consumable
面粉,面粉,面粉,Kg,consumable
鞋垫,鞋垫,鞋垫,双,consumable
顺丰快递,顺丰快递,顺丰快递,项,consumable
顺丰快递送球阀运费48元,顺丰快递送球阀运费48元,顺丰快递送球阀运费48元,项,consumable
风筒运费100元,风筒运费100元,风筒运费100元,项,consumable
飞利浦LED灯泡50W,飞利浦LED灯泡50W,飞利浦LED灯泡50W,只,consumable
飞利浦led灯泡40W,飞利浦led灯泡40W,飞利浦led灯泡40W,只,consumable
飞利浦led灯泡50W,飞利浦led灯泡50W,飞利浦led灯泡50W,只,consumable
马夹袋,马夹袋,马夹袋,条,consumable
马桶抽吸,马桶抽吸,马桶抽吸,Nos,consumable
马牌自紧钻夹头0.3-16B18,马牌自紧钻夹头0.3-16B18,马牌自紧钻夹头0.3-16B18,Nos,consumable
马路切割机维修,马路切割机维修,马路切割机维修,次,service_item
高压内丝接头36*2H,高压内丝接头36*2H,高压内丝接头36*2H,只,consumable
高压对丝内角接头18,高压对丝内角接头18,高压对丝内角接头18,只,consumable
高压弯头,高压弯头,高压弯头,Nos,consumable
高压接头,高压接头,高压接头,Nos,consumable
高压接头20*1.5对丝,高压接头20*1.5对丝,高压接头20*1.5对丝,只,consumable
高压接头24*1.5/36*2,高压接头24*1.5/36*2,高压接头24*1.5/36*2,套,consumable
高压接头24*1.5对丝,高压接头24*1.5对丝,高压接头24*1.5对丝,只,consumable
高压接头30*2对丝,高压接头30*2对丝,高压接头30*2对丝,只,consumable
高压接头36*2外丝转内丝,高压接头36*2外丝转内丝,高压接头36*2外丝转内丝,套,consumable
高压接头36*2对丝,高压接头36*2对丝,高压接头36*2对丝,只,consumable
高压接头52*2外丝转内丝,高压接头52*2外丝转内丝,高压接头52*2外丝转内丝,套,consumable
高压接头52*2对丝,高压接头52*2对丝,高压接头52*2对丝,只,consumable
高压水带Φ80,高压水带Φ80,高压水带Φ80,米,consumable
高压水枪滤芯,高压水枪滤芯,高压水枪滤芯,Nos,consumable
高压水枪过滤总成,高压水枪过滤总成,高压水枪过滤总成,套,consumable
高压油管,高压油管,高压油管,条,consumable
高压油管加厚接头,高压油管加厚接头,高压油管加厚接头,Nos,consumable
高压油表,高压油表,高压油表,Nos,consumable
高压注浆机,高压注浆机,高压注浆机,台,consumable
高压注浆止水针头100mm,高压注浆止水针头100mm,高压注浆止水针头100mm,支,consumable
高压注浆止水针头150mm,高压注浆止水针头150mm,高压注浆止水针头150mm,支,consumable
高压清洗喷枪,高压清洗喷枪,高压清洗喷枪,把,consumable
高压清洗机喷咀0度,高压清洗机喷咀0度,高压清洗机喷咀0度,只,consumable
高压滤芯,高压滤芯,高压滤芯,Nos,consumable
高压球阀400KG-3/8,高压球阀400KG-3/8,高压球阀400KG-3/8,只,consumable
高压直通,高压直通,高压直通,Nos,consumable
高压管带两端接头Φ13-50m,高压管带两端接头Φ13-50m,高压管带两端接头Φ13-50m,根,consumable
高压软管压头,高压软管压头,高压软管压头,套,consumable
高压钢丝管Φ25,高压钢丝管Φ25,高压钢丝管Φ25,米,consumable
高压钢编管m18*50m,高压钢编管m18*50m,高压钢编管m18*50m,根,consumable
高压铜接头,高压铜接头,高压铜接头,Nos,consumable
高效脱漆剂,高效脱漆剂,高效脱漆剂,瓶,consumable
高温黄油16KG,高温黄油16KG,高温黄油16KG,桶,consumable
高粱小扫把,高粱小扫把,高粱小扫把,Nos,consumable
高粱扫把,高粱扫把,高粱扫把,把,consumable
高粱扫把,高粱扫把,高粱扫把,支,consumable
高精度电子称,高精度电子称,高精度电子称,台,consumable
高精度钳流表1000A,高精度钳流表1000A,高精度钳流表1000A,Nos,consumable
鱼跃电子血压计,鱼跃电子血压计,鱼跃电子血压计,台,consumable
麦思德金刚石切割片,麦思德金刚石切割片,麦思德金刚石切割片,片,consumable
黄沙,黄沙,黄沙,吨方,consumable
黄油,黄油,黄油,桶,consumable
黄油嘴45度M10,黄油嘴45度M10,黄油嘴45度M10,只,consumable
黄油嘴45度M12,黄油嘴45度M12,黄油嘴45度M12,只,consumable
黄油嘴45度M6,黄油嘴45度M6,黄油嘴45度M6,只,consumable
黄油嘴45度M8,黄油嘴45度M8,黄油嘴45度M8,只,consumable
黄油嘴M10,黄油嘴M10,黄油嘴M10,只,consumable
黄油嘴M12,黄油嘴M12,黄油嘴M12,只,consumable
黄油嘴M6,黄油嘴M6,黄油嘴M6,只,consumable
黄油嘴M8,黄油嘴M8,黄油嘴M8,只,consumable
黄砂,黄砂,黄砂,吨,consumable
黄绿色接线端子UK5N,黄绿色接线端子UK5N,黄绿色接线端子UK5N,只,consumable
黄色美纹纸5CM,黄色美纹纸5CM,黄色美纹纸5CM,米,consumable
黄色美纹纸5cm,黄色美纹纸5cm,黄色美纹纸5cm,米,consumable
黄色调和漆,黄色调和漆,黄色调和漆,桶,consumable
黑模板1830*915*14,黑模板1830*915*14,黑模板1830*915*14,张,consumable
黑模板2.44m*1.22m*1.5mm,黑模板2.44m*1.22m*1.5mm,黑模板2.44m*1.22m*1.5mm,张,consumable
黑模板2.4m*1.22m*15mm,黑模板2.4m*1.22m*15mm,黑模板2.4m*1.22m*15mm,张,consumable
黑模板3.0厚,黑模板3.0厚,黑模板3.0厚,张,consumable
黑猫清洗剂泵头,黑猫清洗剂泵头,黑猫清洗剂泵头,Nos,consumable
黑膜板1.22m*2.44m*15mm,黑膜板1.22m*2.44m*15mm,黑膜板1.22m*2.44m*15mm,块,consumable
黑色三和喷漆,黑色三和喷漆,黑色三和喷漆,瓶,consumable
黑色垃圾袋1.2米*1.4米,黑色垃圾袋1.2米*1.4米,黑色垃圾袋1.2米*1.4米,条,consumable
黑色玻璃纸,黑色玻璃纸,黑色玻璃纸,米,consumable
黑色笔,黑色笔,黑色笔,支,consumable
黑色自喷漆,黑色自喷漆,黑色自喷漆,瓶,consumable
黑色记号笔,黑色记号笔,黑色记号笔,支,consumable
黑色调和漆,黑色调和漆,黑色调和漆,桶,consumable
黑马380V*5.5千瓦高压清洗机,黑马380V*5.5千瓦高压清洗机,黑马380V*5.5千瓦高压清洗机,套,consumable
